2,1,1,30,2,1,1,7,19,21,31,0,normal
3,1,0,974,3,1,1,6,82,229,46,1,normal
2,1,1,87,2,1,1,6,8,13,27,0,normal
2,1,1,22102401,3,1,1,6,5,7,23,0,normal
3,1,1,100051,3,1,1,6,40,180,39,0,normal
2,1,1,199,3,1,1,6,51,680,37,1,normal
3,1,6,60500101,3,1,1,6,59,137,39,0,normal
3,1,1,3,3,1,1,6,85,116,37,0,normal
3,1,18,92310156,3,1,1,6,70,194,46,1,normal
4,1,7,70961310,3,1,1,4,22,259,32,0,normal
3,1,4,40205602,3,1,1,6,20,137,27,1,normal
3,1,4,40208301,3,1,1,6,22,161,28,1,normal
2,1,1,2,3,1,1,6,96,189,31,0,normal
2,1,1,44,3,1,1,6,3,15,12,0,normal
3,1,0,16,3,1,1,6,5,31,12,0,normal
3,1,5,47,3,1,1,6,24,43,14,0,normal
2,1,1,142,3,1,1,6,31,62,14,1,normal
3,1,2,255,3,1,1,6,33,69,15,1,normal
2,1,2,263,3,1,1,6,32,62,14,1,normal
2,1,2,262,3,1,1,6,31,62,14,1,normal
3,1,2,289,3,1,1,6,24,67,24,1,normal
3,1,2,289,3,1,1,6,24,67,24,1,normal
1,1,3,1005,3,1,1,7,46,200,37,0,normal
3,1,1,14004,4,1,1,6,27,68,29,0,normal
2,1,2,238,3,1,1,6,82,186,37,0,normal
2,1,0,605,2,1,1,7,3,1,1,0,normal
2,1,4,400,3,1,1,7,26,27,19,0,normal
3,1,2,46,3,1,1,6,15,635,181,0,normal
2,1,1,149,3,1,1,6,8,144,28,0,normal
3,1,3,21,3,1,1,6,60,59,33,0,normal
2,1,2,200,3,1,1,4,4,625,180,0,normal
2,1,1,1,2,1,1,7,24,8,10,0,normal
3,1,1,3,3,1,1,6,89,121,17,0,normal
3,1,1,2,3,1,1,7,28,120,23,1,normal
3,1,1,103,3,1,1,6,26,14,16,1,normal
2,1,1,117,3,1,1,6,11,13,22,0,normal
2,1,5,196,2,1,1,6,22,31,10,0,normal
4,1,1,10000301,3,1,1,6,17,50,22,0,normal
4,1,1,2207029,3,1,1,6,29,98,42,0,normal
3,1,2,1,3,1,1,6,19,91,13,0,normal
3,1,6,6747,3,1,1,7,60,28,29,0,normal
1,1,2,2,3,1,1,7,93,29,34,0,normal
2,1,-1,3,3,1,1,4,21,11,3,0,normal
3,1,2,1,3,1,1,0,98,10,13,0,normal
1,1,1,8,2,1,1,6,43,16,33,0,normal
3,1,1,3476,3,1,1,4,85,13,7,0,normal
3,1,2,206,2,1,1,7,66,254,53,1,normal
3,1,2,2,3,1,1,0,11,90,13,0,normal
3,1,2,2,3,1,1,0,11,90,13,0,normal
3,1,1,14,2,1,1,6,48,37,27,0,normal
3,1,6,60502,3,1,1,7,57,125,34,0,normal
2,1,8,10008052,3,1,1,6,71,264,76,1,normal
1,1,4,40722421,3,1,1,4,3,67,20,0,normal
3,1,2,242,3,1,1,6,33,62,14,1,normal
2,1,2,19,3,1,1,4,3,44,31,0,normal
3,1,9,152,3,1,1,6,90,153,42,0,normal
2,1,1,112,3,1,1,7,57,34,32,0,normal
3,1,4,118,3,1,1,7,55,367,61,0,normal
3,1,2,9219,3,1,1,0,50,111,41,0,normal
3,1,1,1,3,1,1,6,1,2,3,0,normal
3,1,2,17,3,1,1,6,25,39,13,0,normal
3,1,2,17,3,1,1,6,25,39,13,0,normal
2,1,2,2,3,1,1,6,32,29,34,0,normal
1,1,1,124,3,1,1,6,15,55,58,1,normal
3,1,1,1,3,1,1,7,26,15,25,0,normal
1,1,3,26,2,1,1,6,34,135,15,0,normal
2,1,8,488,3,1,1,6,98,597,62,0,normal
2,1,2,443,2,1,1,6,54,20,35,0,normal
4,1,2,78,3,1,1,6,19,85,17,0,normal
4,1,4,400121063,3,1,1,6,99,359,55,1,normal
3,1,1,1010001,3,1,1,4,0,3,9,0,normal
1,1,4,95,2,1,1,6,75,266,29,0,normal
2,1,2,1,3,1,1,0,83,9,13,0,normal
2,1,2,1,3,1,1,0,83,9,13,0,normal
3,1,2,20220622,4,1,1,4,4,7,14,1,normal
2,1,1,1,4,1,1,4,17,296,12,0,normal
2,1,1,10179,3,1,1,4,24,34,17,0,normal
3,1,2,1,3,1,1,6,13,53,12,1,normal
3,1,2,1,3,1,1,6,13,53,12,1,normal
3,1,2,1,3,1,1,6,13,53,12,1,normal
3,1,2,1,3,1,1,6,13,53,12,1,normal
3,1,2,1,3,1,1,6,13,53,12,1,normal
3,1,2,1,3,1,1,6,13,53,12,1,normal
3,1,2,1,3,1,1,6,13,53,12,1,normal
3,1,2,1,3,1,1,6,13,53,12,1,normal
3,1,2,1,3,1,1,6,13,53,12,1,normal
3,1,2,1,3,1,1,6,13,53,12,1,normal
3,1,2,1,3,1,1,6,13,53,12,1,normal
3,1,2,1,3,1,1,6,13,53,12,1,normal
3,1,2,1,3,1,1,6,13,53,12,1,normal
3,1,1,21,3,1,1,6,59,120,30,0,normal
3,1,1,50,3,1,1,6,68,40,33,0,normal
3,1,0,99,3,1,1,6,33,185,60,0,normal
2,1,2,201,3,1,1,6,16,57,36,0,normal
2,1,9,2007999999,3,1,1,4,28,119,31,1,normal
4,1,1,103,3,1,1,7,17,14,24,0,normal
4,1,1,103,3,1,1,7,17,14,24,0,normal
4,1,1,103,3,1,1,7,17,14,24,0,normal
4,1,3,3042,3,1,1,7,19,14,32,0,normal
2,1,6,62000,3,1,1,7,64,130,35,0,normal
3,1,1,11,3,1,1,4,3,29,8,0,normal
2,1,4,4,3,1,1,7,32,29,34,0,normal
4,1,0,7000,3,1,1,4,23,1,1,0,normal
2,1,1,2,3,1,1,4,41,130,28,0,normal
1,1,8,319,3,1,1,6,20,220,26,0,normal
3,1,1,100,3,1,1,7,43,184,32,0,normal
2,1,8,830009,2,1,1,6,26,167,26,0,normal
4,1,4,10011,3,1,1,6,41,17,6,0,normal
2,1,1,20,3,1,1,6,17,43,37,0,normal
4,1,-1,378,2,1,1,4,7,245,187,0,normal
3,1,2,25,3,1,1,4,20,139,33,0,normal
2,1,1,30,3,1,1,6,50,303,35,0,normal
2,1,1,1047,3,1,1,6,27,40,32,0,normal
1,1,1,100,3,1,1,7,11,14,24,0,normal
3,1,1,127,3,1,1,7,36,46,44,0,normal
3,1,1,100097,3,1,1,6,67,159,47,0,normal
2,1,1,1,3,1,1,6,45,85,29,0,normal
4,1,1,3038,3,1,1,4,24,143,34,0,normal
4,1,3,30690,3,1,1,6,63,163,45,1,normal
4,1,4,2023091401,3,1,1,6,44,466,36,0,normal
3,1,2,20230803,3,1,1,6,55,107,33,0,normal
4,1,1,146,3,1,1,6,51,399,41,0,normal
2,1,9,33562,3,1,1,7,21,67,60,0,normal
2,1,0,176,3,1,1,6,49,15,21,0,normal
3,1,1,1,3,1,1,6,75,622,42,0,normal
3,1,2,201,3,1,1,6,17,51,16,1,normal
2,1,1,176,3,1,1,6,24,17,6,0,normal
3,1,1,3,3,1,1,6,54,234,33,0,normal
3,1,1,129,3,1,1,6,24,26,30,0,normal
4,1,4,415101132,3,1,1,6,65,408,55,0,normal
4,1,4,415101132,3,1,1,6,82,408,55,0,normal
3,1,2,5,3,1,1,6,51,50,14,0,normal
2,1,1,1,4,1,1,4,17,296,12,0,normal
2,1,1,1,3,1,1,4,17,296,12,0,normal
2,1,1,55,3,1,1,6,26,61,44,1,normal
2,1,2,30,3,1,1,4,1,5,15,0,normal
3,1,2,3454,3,1,1,6,91,13,13,0,normal
3,1,5,352,2,1,1,4,22,329,45,1,normal
4,1,7,7830,3,1,1,6,39,184,30,1,normal
3,1,2,26,3,1,1,6,85,83,21,0,normal
4,1,1,100,3,1,1,7,37,65,39,0,normal
1,1,1,13,3,1,1,6,41,29,31,0,normal
2,1,1,1029,3,1,1,6,14,18,12,0,normal
2,1,8,20231002,3,1,1,6,99,521,84,0,normal
3,1,3,13265,3,1,1,6,5,40,31,0,normal
2,1,1,1,3,1,1,6,62,8,12,0,normal
2,1,1,1,3,1,1,6,62,8,12,0,normal
3,1,1,3,3,1,1,6,7,47,15,0,normal
4,1,1,7,3,1,1,6,53,289,36,0,normal
2,1,1,1001,3,1,1,6,17,39,34,1,normal
2,1,1,33,3,1,1,0,46,9,14,0,normal
2,1,1,100,3,1,1,6,4,8,13,0,normal
2,1,2,1,3,1,1,0,92,9,13,0,normal
2,1,2,1,3,1,1,0,92,9,13,0,normal
3,1,2,1,3,1,1,0,92,9,13,0,normal
3,1,2,1,3,1,1,0,92,9,13,0,normal
2,1,2,49,3,1,1,6,94,377,71,0,normal
1,1,2,2,3,1,1,6,32,29,34,0,normal
2,1,1,38,3,1,1,6,47,71,19,1,normal
-1,1,1,3,3,1,1,6,36,23,28,0,normal
2,1,1,94,3,1,1,6,46,162,23,1,normal
1,1,1,100,3,1,1,6,4,8,13,0,normal
3,1,8,80307,3,1,1,6,71,182,38,0,normal
2,1,2,25000,3,1,1,6,50,24,30,1,normal
3,1,2,213,3,1,1,6,54,21,15,1,normal
3,1,1,105,2,1,1,6,75,6,12,0,normal
3,1,2,19,4,1,1,6,47,34,21,0,normal
3,1,4,31,4,1,1,6,47,34,21,0,normal
2,1,2,1,3,1,1,6,58,5,11,0,normal
3,1,1,100,3,1,1,6,21,116,23,0,normal
2,1,1,5,3,1,1,6,6,26,36,0,normal
1,1,1,101,3,1,1,6,2,8,13,0,normal
2,1,1,100,3,1,1,4,4,13,34,0,normal
2,1,1,1193,3,1,1,6,64,153,28,0,normal
1,1,1,3,3,1,1,6,6,26,36,0,normal
3,1,3,20,3,1,1,6,8,18,9,0,normal
2,1,1,46,3,1,1,6,44,210,23,0,normal
